
-3830607.000000,4764160.000000,1830597.750000

4463009.000000,4562745.500000,85407.500000
4459501.500000,4566168.500000,85673.867188
4456001.000000,4569579.000000,85940.234375
4452479.000000,4573006.500000,86206.609375
4448973.500000,4576411.000000,86472.984375
4445457.000000,4579823.000000,86739.359375
4441946.500000,4583222.000000,87005.726563
4438434.500000,4586619.000000,87272.101563
4434909.500000,4590021.000000,87538.453125
4431392.500000,4593411.500000,87804.835938
4427862.500000,4596809.500000,88071.210938
4424340.500000,4600194.000000,88337.570313
4420796.000000,4603596.000000,88603.953125
4417269.000000,4606975.500000,88870.320313
4413729.000000,4610361.000000,89136.687500
4410197.500000,4613735.000000,89403.062500
4406662.500000,4617105.500000,89669.437500

-1870413.000000,5499194.500000,2637801.750000
-1873316.125000,5496724.000000,2640867.500000
-1876216.250000,5494251.000000,2643932.250000
-1879114.125000,5491774.500000,2646996.250000
-1882010.625000,5489295.000000,2650059.750000
-1884905.000000,5486812.500000,2653122.750000
-1887798.250000,5484325.000000,2656184.750000
-1890688.000000,5481836.000000,2659245.500000
-1893575.625000,5479343.500000,2662306.250000
-1896463.625000,5476846.500000,2665365.750000
-1899347.375000,5474346.500000,2668425.000000
-1902229.000000,5471844.500000,2671483.250000
-1905109.000000,5469338.000000,2674541.000000
-1907987.250000,5466828.000000,2677597.750000
-1910863.250000,5464315.500000,2680654.000000
-1913736.500000,5461799.500000,2683709.250000
-1916609.625000,5459279.500000,2686763.500000

3102815.750000,3758166.250000,4108465.500000
3098781.250000,3760906.500000,4108999.250000
3094743.750000,3763642.750000,4109533.000000
3090703.250000,3766376.000000,4110066.250000
3086662.000000,3769102.750000,4110600.000000
3082614.000000,3771829.000000,4111133.500000
3078560.000000,3774553.500000,4111666.750000
3074514.500000,3777265.500000,4112200.000000
3070453.500000,3779982.750000,4112733.500000
3066395.000000,3782692.250000,4113266.500000
3062340.000000,3785392.250000,4113800.250000
3058274.750000,3788094.500000,4114332.500000
3054212.500000,3790787.750000,4114866.250000
3050140.250000,3793483.000000,4115399.250000
3046071.750000,3796169.000000,4115932.500000
3041992.750000,3798857.250000,4116465.250000
3037921.500000,3801532.500000,4116998.250000

-820293.625000,3144542.500000,5475537.000000
-819427.500000,3140404.000000,5478024.500000
-818559.937500,3136264.750000,5480508.000000
-817692.125000,3132122.750000,5482988.500000
-816823.625000,3127979.500000,5485466.000000
-815953.875000,3123834.000000,5487941.000000
-815083.812500,3119687.500000,5490412.000000
-814212.812500,3115538.500000,5492880.000000
-813341.375000,3111388.500000,5495344.500000
-812468.750000,3107235.750000,5497806.000000
-811596.062500,3103081.750000,5500264.000000
-810722.000000,3098925.250000,5502719.000000
-809847.187500,3094767.750000,5505169.500000
-808971.750000,3090608.000000,5507618.500000
-808095.625000,3086447.000000,5510064.000000
-807218.750000,3082283.500000,5512506.000000
-806341.375000,3078119.000000,5514944.500000

-4682131.000000,4319665.000000,401862.093750
-4684060.000000,4317220.000000,405621.843750
-4685986.500000,4314772.000000,409381.343750
-4687908.000000,4312322.000000,413140.750000
-4689828.500000,4309868.500000,416900.031250
-4691745.500000,4307415.000000,420659.125000
-4693660.000000,4304957.000000,424418.093750
-4695570.500000,4302498.000000,428176.968750
-4697479.000000,4300035.000000,431935.562500
-4699383.500000,4297571.500000,435694.125000
-4701288.000000,4295104.000000,439452.531250
-4703187.000000,4292633.500000,443210.718750
-4705085.000000,4290162.500000,446968.843750
-4706978.500000,4287688.000000,450726.750000
-4708870.500000,4285210.500000,454484.531250
-4710758.500000,4282731.500000,458242.062500
-4712645.000000,4280249.500000,461999.593750

-5680736.500000,534234.750000,2851927.250000
-5680958.000000,529344.375000,2852394.000000
-5681173.500000,524473.625000,2852861.250000
-5681386.000000,519596.187500,2853328.250000
-5681592.500000,514725.437500,2853795.000000
-5681796.000000,509850.750000,2854262.250000
-5681996.500000,504967.937500,2854729.000000
-5682191.000000,500097.281250,2855195.750000
-5682383.500000,495206.437500,2855663.000000
-5682569.500000,490330.468750,2856129.750000
-5682752.000000,485453.156250,2856596.500000
-5682931.000000,480573.250000,2857063.500000
-5683104.500000,475700.093750,2857530.250000
-5683275.500000,470809.437500,2857997.250000
-5683441.500000,465931.000000,2858464.000000
-5683602.000000,461058.000000,2858930.750000
-5683759.000000,456183.718750,2859397.500000

-6298009.000000,-1023303.625000,179307.234375
-6297209.500000,-1028105.500000,179876.546875
-6296408.000000,-1032907.062500,180445.890625
-6295602.500000,-1037707.875000,181015.234375
-6294793.000000,-1042506.625000,181584.562500
-6293979.500000,-1047312.250000,182153.890625
-6293162.500000,-1052108.125000,182723.218750
-6292341.500000,-1056904.875000,183292.546875
-6291517.000000,-1061705.500000,183861.859375
-6290690.000000,-1066493.375000,184431.187500
-6289856.500000,-1071298.750000,185000.500000
-6289021.500000,-1076091.375000,185569.843750
-6288183.000000,-1080881.875000,186139.140625
-6287339.500000,-1085677.750000,186708.437500
-6286493.500000,-1090471.500000,187277.796875
-6285643.500000,-1095260.000000,187847.093750
-6284788.000000,-1100058.125000,188416.390625

2632043.750000,3534216.750000,4602547.500000
2627920.500000,3533845.000000,4605169.500000
2623796.500000,3533470.250000,4607790.500000
2619672.000000,3533091.750000,4610409.500000
2615547.500000,3532708.000000,4613027.000000
2611421.250000,3532320.750000,4615642.000000
2607294.500000,3531929.250000,4618256.500000
2603167.750000,3531533.000000,4620869.500000
2599039.750000,3531133.250000,4623480.000000
2594911.000000,3530729.750000,4626089.500000
2590781.500000,3530321.750000,4628697.500000
2586651.500000,3529909.500000,4631303.000000
2582521.250000,3529492.500000,4633907.000000
2578390.000000,3529072.250000,4636510.000000
2574257.500000,3528647.250000,4639111.000000
2570126.250000,3528217.500000,4641710.000000
2565993.000000,3527784.250000,4644308.000000

3834895.000000,-3594928.500000,3609263.500000
3834485.000000,-3591687.000000,3612899.500000
3834072.750000,-3588444.000000,3616533.750000
3833656.250000,-3585199.250000,3620166.250000
3833237.250000,-3581953.750000,3623797.500000
3832815.500000,-3578705.750000,3627426.500000
3832389.750000,-3575456.500000,3631054.000000
3831960.250000,-3572205.250000,3634679.750000
3831529.500000,-3568952.750000,3638304.000000
3831094.250000,-3565698.500000,3641926.000000
3830656.250000,-3562442.750000,3645546.250000
3830215.250000,-3559185.750000,3649165.250000
3829770.500000,-3555927.250000,3652782.250000
3829323.250000,-3552667.500000,3656397.750000
3828873.250000,-3549405.500000,3660011.250000
3828418.750000,-3546141.750000,3663623.000000
3827961.500000,-3542877.000000,3667232.750000

-246485.546875,-957657.062500,6284948.000000
-241674.593750,-958674.312500,6284979.000000
-236842.875000,-959671.875000,6285010.500000
-232020.375000,-960641.375000,6285042.500000
-227195.218750,-961586.312500,6285074.000000
-222346.609375,-962512.312500,6285105.500000
-217510.562500,-963409.500000,6285137.000000
-212692.859375,-964278.312500,6285168.500000
-207846.640625,-965127.687500,6285199.500000
-203000.859375,-965952.187500,6285231.500000
-198165.812500,-966750.000000,6285263.000000
-193310.546875,-967526.500000,6285294.000000
-188450.703125,-968278.750000,6285325.500000
-183571.375000,-969010.875000,6285357.000000
-178705.437500,-969714.375000,6285388.500000
-173835.343750,-970394.000000,6285420.000000
-168943.125000,-971053.250000,6285451.500000

-4079940.000000,931013.875000,4803784.000000
-4076650.000000,929175.312500,4806911.000000
-4073357.750000,927336.937500,4810035.500000
-4070061.500000,925498.500000,4813156.500000
-4066763.250000,923660.562500,4816276.000000
-4063462.250000,921822.812500,4819392.000000
-4060158.500000,919985.375000,4822506.000000
-4056852.000000,918148.062500,4825616.000000
-4053542.500000,916312.125000,4828724.000000
-4050231.500000,914474.625000,4831830.500000
-4046916.000000,912640.062500,4834933.000000
-4043598.000000,910803.875000,4838032.500000
-4040277.750000,908968.875000,4841130.000000
-4036954.500000,907134.312500,4844224.500000
-4033628.500000,905298.937500,4847316.500000
-4030300.000000,903464.937500,4850405.500000
-4026968.500000,901631.187500,4853492.000000

-5059392.500000,1662848.125000,3507006.750000
-5058096.500000,1659574.875000,3510401.250000
-5056797.000000,1656301.875000,3513794.750000
-5055494.000000,1653027.625000,3517186.500000
-5054188.000000,1649754.500000,3520577.250000
-5052877.000000,1646482.250000,3523966.750000
-5051562.000000,1643209.875000,3527354.000000
-5050244.000000,1639936.250000,3530740.750000
-5048922.000000,1636663.875000,3534125.250000
-5047596.500000,1633389.875000,3537509.250000
-5046267.500000,1630117.250000,3540891.000000
-5044933.500000,1626844.375000,3544271.500000
-5043597.000000,1623570.250000,3547650.750000
-5042256.000000,1620298.500000,3551028.750000
-5040912.000000,1617025.500000,3554405.250000
-5039564.000000,1613752.375000,3557779.500000
-5038211.500000,1610479.000000,3561152.750000

-470787.812500,-4345865.000000,4635895.500000
-466086.875000,-4345094.500000,4637083.500000
-461389.656250,-4344318.500000,4638272.000000
-456694.562500,-4343538.000000,4639460.000000
-451996.906250,-4342752.000000,4640648.000000
-447299.343750,-4341961.000000,4641835.500000
-442601.156250,-4341163.500000,4643022.500000
-437907.875000,-4340361.500000,4644208.500000
-433216.687500,-4339554.000000,4645396.000000
-428526.156250,-4338742.000000,4646582.000000
-423831.062500,-4337925.000000,4647767.500000
-419138.000000,-4337102.000000,4648952.500000
-414448.312500,-4336274.000000,4650137.500000
-409760.093750,-4335439.500000,4651322.500000
-405070.562500,-4334601.000000,4652507.000000
-400383.218750,-4333757.000000,4653691.000000
-395694.468750,-4332908.000000,4654875.000000

4525139.000000,-2786618.750000,3524014.500000
4523271.000000,-2784544.000000,3528022.250000
4521401.500000,-2782468.250000,3532028.500000
4519527.500000,-2780390.250000,3536032.250000
4517653.000000,-2778312.500000,3540034.500000
4515773.000000,-2776232.500000,3544034.500000
4513891.000000,-2774150.750000,3548032.250000
4512006.500000,-2772068.250000,3552028.500000
4510118.500000,-2769984.500000,3556022.500000
4508228.500000,-2767899.500000,3560014.750000
4506334.500000,-2765813.250000,3564004.250000
4504438.500000,-2763725.500000,3567992.000000
4502538.500000,-2761636.000000,3571978.000000
4500636.500000,-2759545.250000,3575961.750000
4498731.000000,-2757453.750000,3579943.500000
4496823.000000,-2755360.500000,3583923.500000
4494912.500000,-2753266.250000,3587900.750000

3861763.000000,-3800967.000000,3362696.250000
3861409.750000,-3797929.000000,3366506.500000
3861053.500000,-3794889.750000,3370315.000000
3860694.750000,-3791847.500000,3374121.500000
3860332.500000,-3788804.250000,3377927.000000
3859967.750000,-3785758.750000,3381730.250000
3859599.750000,-3782712.000000,3385532.250000
3859228.500000,-3779663.500000,3389332.500000
3858854.750000,-3776612.500000,3393130.750000
3858477.750000,-3773560.500000,3396927.750000
3858097.500000,-3770506.750000,3400723.000000
3857714.250000,-3767451.250000,3404516.250000
3857327.500000,-3764393.500000,3408308.000000
3856939.250000,-3761334.000000,3412098.500000
3856547.000000,-3758273.500000,3415887.250000
3856152.000000,-3755211.500000,3419673.250000
3855754.250000,-3752146.500000,3423458.500000

5400273.000000,3328390.500000,707063.937500
5397694.000000,3332223.000000,708695.812500
5395112.000000,3336051.750000,710327.625000
5392527.500000,3339877.750000,711959.437500
5389940.500000,3343701.750000,713591.187500
5387349.000000,3347525.250000,715222.937500
5384755.000000,3351344.500000,716854.562500
5382156.500000,3355164.500000,718486.187500
5379557.000000,3358979.750000,720117.812500
5376951.500000,3362796.500000,721749.312500
5374346.500000,3366606.750000,723380.812500
5371736.500000,3370415.500000,725012.250000
5369123.000000,3374224.500000,726643.562500
5366508.500000,3378028.000000,728274.937500
5363888.000000,3381833.250000,729906.125000
5361264.500000,3385635.500000,731537.375000
5358641.000000,3389433.250000,733168.625000

-2170967.250000,4481103.000000,3980497.000000
-2171959.250000,4477650.000000,3983818.250000
-2172948.000000,4474194.500000,3987137.000000
-2173935.250000,4470736.000000,3990454.750000
-2174918.750000,4467275.500000,3993770.250000
-2175900.250000,4463811.500000,3997084.250000
-2176879.250000,4460346.500000,4000396.250000
-2177855.500000,4456878.000000,4003707.000000
-2178828.000000,4453408.000000,4007016.000000
-2179798.750000,4449935.500000,4010322.500000
-2180766.500000,4446459.000000,4013627.250000
-2181731.500000,4442981.000000,4016930.750000
-2182695.500000,4439501.500000,4020232.000000
-2183654.750000,4436018.500000,4023532.250000
-2184611.750000,4432533.500000,4026830.250000
-2185566.750000,4429045.000000,4030126.000000
-2186518.000000,4425555.500000,4033420.500000

132260.406250,-3247873.250000,5475070.500000
137151.343750,-3247446.750000,5475202.500000
142047.093750,-3247013.000000,5475334.000000
146934.875000,-3246572.250000,5475465.500000
151828.625000,-3246123.750000,5475596.500000
156698.875000,-3245668.250000,5475729.000000
161597.140625,-3245204.500000,5475860.000000
166479.312500,-3244735.000000,5475991.500000
171374.328125,-3244256.750000,5476123.000000
176260.531250,-3243771.250000,5476254.000000
181145.687500,-3243278.750000,5476386.000000
186029.359375,-3242779.000000,5476517.500000
190918.515625,-3242271.250000,5476649.000000
195784.859375,-3241757.000000,5476780.500000
200671.000000,-3241234.500000,5476912.000000
205556.031250,-3240705.000000,5477043.500000
210439.125000,-3240168.000000,5477175.000000

-712626.812500,-1312677.875000,6185132.000000
-708833.375000,-1309735.375000,6186184.000000
-705042.312500,-1306787.000000,6187233.000000
-701255.125000,-1303833.875000,6188280.000000
-697471.375000,-1300873.875000,6189322.500000
-693691.312500,-1297909.625000,6190364.000000
-689915.312500,-1294939.125000,6191401.000000
-686141.812500,-1291963.625000,6192434.000000
-682372.687500,-1288981.000000,6193465.000000
-678607.000000,-1285994.125000,6194493.000000
-674845.000000,-1283001.125000,6195517.000000
-671086.437500,-1280002.000000,6196539.000000
-667331.250000,-1276998.000000,6197557.500000
-663580.875000,-1273988.000000,6198573.000000
-659832.875000,-1270971.875000,6199585.500000
-656089.437500,-1267950.625000,6200594.000000
-652349.625000,-1264923.625000,6201600.000000

4093213.750000,-2848378.250000,3971218.500000
4091933.000000,-2845252.000000,3974754.500000
4090649.250000,-2842124.500000,3978288.000000
4089362.000000,-2838995.750000,3981820.250000
4088071.500000,-2835866.250000,3985349.250000
4086777.500000,-2832736.000000,3988877.750000
4085480.750000,-2829604.500000,3992403.000000
4084180.250000,-2826472.500000,3995926.500000
4082877.250000,-2823338.750000,3999448.500000
4081570.250000,-2820205.000000,4002968.250000
4080261.000000,-2817069.750000,4006486.000000
4078947.250000,-2813933.500000,4010002.000000
4077630.750000,-2810796.500000,4013515.500000
4076311.250000,-2807658.250000,4017026.750000
4074988.750000,-2804519.500000,4020537.000000
4073662.750000,-2801379.250000,4024044.500000
4072333.500000,-2798238.500000,4027550.250000

4348675.500000,-951625.062500,4559372.500000
4348932.000000,-946782.250000,4560130.500000
4349183.500000,-941936.625000,4560889.000000
4349430.000000,-937091.125000,4561647.500000
4349670.500000,-932248.812500,4562405.000000
4349906.000000,-927403.750000,4563163.000000
4350136.000000,-922557.937500,4563921.000000
4350360.000000,-917713.875000,4564678.500000
4350580.000000,-912867.875000,4565436.000000
4350794.000000,-908020.437500,4566193.000000
4351002.500000,-903177.062500,4566950.500000
4351206.000000,-898328.562500,4567707.000000
4351403.500000,-893484.187500,4568464.000000
4351595.500000,-888635.187500,4569220.500000
4351781.500000,-883796.562500,4569977.500000
4351965.000000,-878941.500000,4570734.000000
4352139.500000,-874101.750000,4571491.000000
